AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30,18
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,11,38
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,16
23,3,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,22
24,3,1,2,4,1,2,4,1,3,5,2,1,1,1.0,1,22,35
25,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,14,49
26,3,7,5,2,6,4,2,6,4,2,4,2,2,1.333333,4,25,17
27,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,50
28,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,15
29,3,5,5,6,3,4,4,1,2,2,4,5,-1,1.5,2,14,24
30,3,2,2,2,2,2,2,2,3,2,2,2,0,1.0,1,24,46
31,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,14
32,3,3,3,3,5,4,4,4,4,3,4,4,0,1.0,1,36,25
33,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36,49
34,3,0,1,2,0,1,2,0,1,2,1,2,-1,1.0,1,22,2
35,3,34,18,13,19,22,13,9,24,10,22,13,9,4.666667,14,27,24
36,3,1,1,2,3,3,3,3,3,4,3,3,0,2.0,2,9,26
37,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30,30
38,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,42
39,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,45,47
40,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,50
41,3,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,12,22
42,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,40
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,7
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42,15
45,3,18,13,10,22,13,10,24,10,6,13,10,3,3.333333,10,28,24
46,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,13
47,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,44
